"","Name","Code","Year","Month","Population","LST_Day","NDVI","EVI","Precip","AvgRad","SWOccurrence","pland_forest","area_mn_forest","te_forest","enn_mn_forest"
"2034","NINACACA",1711506,2021,12,3351.12676056335,32.1926897017347,0.699477815157717,0.490420218966867,117.351689608351,0.168233153090117,27.804069199099,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2035","PALLANCHACRA",1711803,2021,12,1886.84745762713,30.9755504921161,0.634888482177706,0.458226971342137,192.655102659048,0.122548760767683,83.7215686107757,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2036","SAN FRANCISCO DE ASIS DE YARUSYACAN",1711902,2021,12,14329.5774647871,32.6454417035992,0.638659890657826,0.357324763200045,134.666193137229,0.193636201423458,29.8379789354717,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2037","SIMON BOLIVAR",1711951,2021,12,4388.54929577436,33.0447803051745,0.60829575870939,0.371521890654437,127.142604453096,0.10819880410728,5.82352941176471,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2038","TICLACAYAN",1712009,2021,12,2834.84507042254,30.0037501570982,0.673819452582322,0.431217386982296,134.726734323872,0.33703131151973,66.7067570228077,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2039","TINYAHUARCO",1712157,2021,12,1724.70422535234,32.9817028146556,0.634630782060764,0.390116630996152,102.825644855432,0.180066996511238,16.7712810208235,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2040","VICCO",1712405,2021,12,3184,33.6684703413946,0.558506747711953,0.349140088656376,127.56088860564,0.108221510784691,34.0822125870624,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2041","YANAHUANCA",1712454,2021,12,2846.65517241354,30.3267734934758,0.61673527324917,0.393909680972762,129.463976682121,0.182334816613564,13.8085106382979,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2042","CHACAYAN",1712504,2021,12,4806.02816901463,31.9489331120583,0.644334169156332,0.432842321319906,147.326105843448,0.16117546837268,24.2233488330889,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2043","GOYLLARISQUIZGA",1712702,2021,12,2473.6760563378,35.2131573515435,0.459845587190122,0.292777584608815,112.511706603539,0.158285350713639,40.6203408925353,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2044","PAUCAR",1712801,2021,12,3054.10169491498,30.7439277584168,0.61300220731042,0.379404985067726,130.617019537987,0.171641892902477,83.781152843971,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2045","SAN PEDRO DE PILLAO",1713205,2021,12,15334.830985915,32.1047084884829,0.675813812836206,0.459115518344833,139.997564610634,0.229854996876668,68.9267222388521,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2046","SANTA ANA DE TUSI",1713304,2021,12,11529.0704225358,31.4412963763988,0.686478358629245,0.472865624232965,146.883943985647,0.249889223063292,23.4022575509663,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2047","TAPUC",1713601,2021,12,7476.19718309845,31.3974103777689,0.704918442012873,0.456139931598377,124.871417910063,0.169815753592873,42.3485205609919,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2048","OXAPAMPA",1713700,2021,12,1944.43661971835,31.7953108383048,0.70205708393621,0.453804533843016,143.930543378328,0.175357011730598,34.067829283051,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2049","CHONTABAMBA",1713809,2021,12,6140.8450704218,30.3040058502045,0.630171353886703,0.392256172595709,136.0959338376,0.227540179184391,46.0902881169601,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2050","HUANCABAMBA",1713957,2021,12,3391.45070422526,29.4525946686134,0.650280748604013,0.437572975886636,154.584147470056,0.180732294981754,83.2826529644936,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2051","PALCAZU",1714203,2021,12,7879,31.6219997350167,0.664734357744126,0.448247134698376,121.318142427779,0.183082810815497,49.3557143223935,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2052","POZUZO",1714302,2021,12,3236.54237288153,30.1676288188782,0.632031198060311,0.405520483571276,125.889595334663,0.250019462676201,38.1735537190083,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2053","PUERTO BERMUDEZ",1714880,2021,12,10419.7966101694,31.4198000845989,0.58910397029784,0.428566058601111,204.717432705391,0.196915303889772,17.6163244235402,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2054","VILLA RICA",1715002,2021,12,3959.52542372881,31.7578747852894,0.683086508462162,0.44069013934639,184.434401047802,0.189709010729251,14.9004748147936,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2055","CONSTITUCION",1715101,2021,12,4029.73239436627,33.9139526760777,0.576284335944456,0.364004129015535,128.138910655167,0.213202199436819,44.1566212706713,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2056","BUENOS AIRES",1715150,2021,12,1975,32.4407368088516,0.704420883854498,0.455720161908729,105.585244767861,0.234816431427378,9.76921655580192,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2057","CAJIBIO",1715259,2021,12,2441.53521126777,32.8300972624558,0.581530378274097,0.375104455094005,115.479826971705,0.165511018195276,28.8785454010912,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2058","CALDONO",1715507,2021,12,885.101694915256,31.9254621218933,0.669860447302392,0.44976659471485,179.734318174161,0.178163959963003,25.3217923353118,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2059","CALOTO",1715705,2021,12,5800.23943661985,31.9479921887845,0.590358502912112,0.416131348564002,172.95311439465,0.175379524626312,87.1648962131816,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2060","CORINTO",1715754,2021,12,6795.21126760564,32.5213909543978,0.665424420405437,0.425419606700055,111.305992256438,0.209799407030894,39.6524897913906,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2061","GUAPI",1716109,2021,12,48018.2394366258,31.5509407119761,0.691335452396199,0.470704567557856,132.99061479199,0.521502386826612,25.8920948051798,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2062","INZA",1716208,2021,12,8884,32.4317288750073,0.681450266224116,0.416234190622425,110.230364960413,0.150398057133929,57.1389794319209,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2063","JAMBALO",1716307,2021,12,4108.61971830986,29.8465341140581,0.660391877895299,0.442263845005833,179.734497115989,0.171485645387732,85.0103079601285,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2064","LA SIERRA",1716505,2021,12,12793.4225352113,32.1027618136145,0.682830041549534,0.435095129203902,139.378574554329,0.246719989003291,65.5101332441979,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2065","LA VEGA",1716604,2021,12,10917.2394366192,32.8477921440027,0.643943594235283,0.426098163831634,127.323679501679,0.162602895164927,64.5625849758306,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2066","LOPEZ",1716653,2021,12,4982.57627118638,31.556439585426,0.66659657203897,0.471686060295219,195.257996521467,0.161280663859655,11.2855318967841,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2067","MERCADERES",1716703,2021,12,6975.15492957759,30.7493017479346,0.66991489337429,0.450729559958333,150.488654003006,0.214177404711564,25.6356074068351,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2068","MIRANDA",1717008,2021,12,3666.87323943668,31.6413779947769,0.678843678135066,0.444352329090221,127.873559029742,0.139223646893448,16.9738173245594,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2069","PADILLA",1717206,2021,12,2997.98591549268,29.5324241057738,0.654340251722215,0.448733119997929,167.415101785742,0.161451943392341,48.1968919886185,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2070","PATIA",17174,2021,12,22345,25.3248419264513,0.741298773666149,0.51721087676214,190.341058337687,0.705121609722495,36.9839066539348,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2071","PIAMONTE",1717503,2021,12,6773.61971830985,31.8883838309747,0.641889400505284,0.385514052434038,140.9995930474,0.168856442648396,35.6093839102832,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2072","PUERTO TEJADA",1717800,2021,12,3918,32.9836157019523,0.624655878671981,0.392213529806096,116.611819677149,0.150108262830625,35.2566936165672,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2073","PURACE",1717909,2021,12,7216.63380281736,33.8443450607732,0.576877857273499,0.359770574585956,126.392818137849,0.113196904176708,52.4016118721462,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2074","ROSAS",1718006,2021,12,2692.32394366176,31.7246728174377,0.636736371982126,0.431149296923755,156.350255624411,0.228534031225253,46.5899168073419,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2075","SAN SEBASTIAN",1718204,2021,12,46393.6478873241,32.1296518780646,0.637562567593241,0.417308984644497,124.982483133725,0.423587801649877,67.2138058373498,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2076","SANTANDER DE QUILICHAO",1718303,2021,12,7380.23404255305,29.3218091697283,0.602135204823539,0.402608429414949,110.890896208009,0.276623857436209,87.1410611066083,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2077","SILVIA",1718402,2021,12,3108.02816901415,31.1823264060359,0.670558330488326,0.473620557217476,150.775730940728,0.18975219672935,18.3932584269663,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2078","SOTARA",1718451,2021,12,2503.47457627119,32.1836544640182,0.682980200024061,0.446473901042688,180.950788054878,0.232996880129381,32.6464627223894,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2079","SUAREZ",1718501,2021,12,3905.02053365431,31.7059289405597,0.634607607334113,0.387179798305601,207.15545328522,0.191892047516911,7.26134895339823,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2080","SUCRE",1718550,2021,12,4229.06779661022,29.7572394178062,0.648174400597953,0.427311069621484,140.998556949882,0.202648137745364,8.63348916277093,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2081","TIMBIO",1718659,2021,12,2108.80281690118,33.869611412338,0.483567167686156,0.30875820230222,123.195498623408,0.176241838160496,34.4239130434783,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2082","TIMBIQUI",1718709,2021,12,2445.33802816904,32.5867419496454,0.626378160887572,0.41461405515475,144.776798021198,0.16328501399816,86.8981828323396,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2083","TORIBIO",1718758,2021,12,5561.28169014031,33.4759071379126,0.605133033533313,0.386683696426708,132.471158301079,0.116076139510804,47.6211277792273,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2084","TOTORO",1718808,2021,12,4567.06779661033,29.162708261306,0.616543847640118,0.409283102246368,107.829405422741,0.276165992112152,79.8433375370233,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2085","VALLEDUPAR",1718840,2021,12,2755,32.909004792038,0.665144215733023,0.42748195761914,122.047087832048,0.105112327764204,36.9615645206758,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2086","PIURA",1718865,2021,12,6782.05633802843,28.6385837665838,0.655625951116078,0.44829494327044,173.61708394989,0.182952278387386,86.5968998487735,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2087","CASTILLA",1718881,2021,12,3288.78873239391,31.8897497452472,0.678591635542812,0.440551337897259,148.879764896659,0.192119725506051,78.0703051519882,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2088","CATACAOS",1718899,2021,12,2158.33802816916,32.1574386645878,0.681240565470673,0.428415769929836,134.909264466109,0.147994713431372,13.7679007912325,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2089","CURA MORI",1718907,2021,12,4200.23943661969,32.7653014404137,0.626738364295671,0.411152406873268,127.219973796456,0.132777137667478,58.9723512647008,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2090","EL TALLAN",1719004,2021,12,2564.85915492965,32.0700875873865,0.719050490241371,0.45488092054839,128.103272316005,0.199942422643694,23.9940855401357,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2091","LA ARENA",1720002,2021,12,2083.70212765943,29.480210913384,0.660683735463127,0.407455815150064,125.586595891849,0.193958988286279,6.90947479546054,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2092","AGUACHICA",1720101,2021,12,4877.63829787234,30.6559050000985,0.618809276112608,0.393016747767453,124.383980272313,0.174183712101921,13.3620689655172,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2093","LAS LOMAS",1720150,2021,12,1417.02816901398,35.6299372942505,0.448344734783195,0.303093460683439,119.197844542337,0.181901448370791,49.4921065936037,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2094","TAMBO GRANDE",1720200,2021,12,11172.0563380272,29.8260803887042,0.632761698920968,0.416614237760594,130.620787224399,0.589879040590686,84.7254719393839,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2095","VEINTISEIS DE OCTUBRE",1720259,2021,12,2643.33802816921,31.8352827590308,0.677208873968086,0.449318085925538,116.558732120181,0.209488472910665,56.7034065894432,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2096","AGUSTIN CODAZZI",1720309,2021,12,4086.10169491525,29.2989649812431,0.648501608167493,0.42174703750881,126.960532994186,0.270041946621433,64.5281974188759,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2097","AYABACA",1720499,2021,12,3271.42253521135,32.39572713302,0.644782608474797,0.427750374660999,124.945956126053,0.133832668639202,51.3073764195994,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2098","FRIAS",1720655,2021,12,4747.08450704245,32.4563757081597,0.6572884590309,0.41955319182679,125.809824288948,0.13870081521417,27.4478577880077,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2099","JILILI",1720804,2021,12,7792,29.686723767941,0.645979548872926,0.436300763363423,97.4452669558795,0.295906113797983,8.02001595359722,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2100","MONTERO",1720853,2021,12,1743.49295774648,33.892465163481,0.620799586817118,0.379698866110793,123.741099468711,0.168955592391612,31.3051578860261,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2101","PACAIPAMPA",1720903,2021,12,14567.5211267604,32.7865881700095,0.674181746060651,0.427122259544038,117.652867893024,0.123777649353511,23.8520768930107,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2102","PAIMAS",1720937,2021,12,1892.08450704231,33.3425026379603,0.63117019721725,0.404165311443992,115.356541714878,0.148878357316784,42.2760099578176,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2103","SAPILLICA",1720978,2021,12,2505.80281690144,33.8594738292776,0.642885986850324,0.438840401495666,117.946175101972,0.128807810074154,24.4185468694361,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2104","SUYO",1721000,2021,12,319689.394366152,31.2770555161348,0.646792783537267,0.410947890571506,128.1844108713,2.27303184563657,67.8407967139751,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2105","CANCHAQUE",1721109,2021,12,6631.05633802817,31.6345841142851,0.700962375079764,0.436063580020144,135.233468586745,0.205896433341257,78.3837395832623,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2106","EL CARMEN DE LA FRONTERA",1721208,2021,12,19300.0563380255,29.4195233812855,0.613851134951229,0.376583981711008,132.828788643694,0.354426639577006,86.7979801109038,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2107","HUARMACA",1721257,2021,12,1803.90140845066,33.0181124976231,0.595909286083252,0.39937933018034,145.33597148751,0.135466364265526,88.0329242456775,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2108","SONDOR",1721307,2021,12,2900.80695692261,32.564537933836,0.595715958883331,0.388287634975853,154.177618618701,0.17893194907895,87.8913722387173,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2109","SONDORILLO",1722081,2021,12,10288.2253521131,29.9098244532285,0.606190248112776,0.378244176666713,145.84750372735,0.22333820701123,29.3928057553957,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2110","ASTREA",1722107,2021,12,9187.21126760525,27.7230135171205,0.644456241127157,0.44203992757223,147.847538927919,0.277347833320985,77.7292631931569,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2111","CHULUCANAS",17272,2021,12,14809.9625207381,25.9084684991633,0.734584194724921,0.506980993558775,166.659524760979,0.306434883474915,35.4308697363243,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2112","LA MATANZA",17380,2021,12,26290,27.4804848117537,0.808689923295541,0.487259138250967,252.672059973224,0.233435262741011,23.1752273337714,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2113","MORROPON",17388,2021,12,5009,26.4415811258344,0.748879186889651,0.492664667658989,166.679690314783,0.293572511729931,28.8666225030078,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2114","SALITRAL",17444,2021,12,13182,23.5414139245335,0.696398344376802,0.478884810395233,226.267536606157,0.372691631946934,6,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2115","SAN JUAN DE BIGOTE",17446,2021,12,3313,16.0310976187392,0.571587897043592,0.390046923255434,155.336778043489,0.162821401119244,2.99990453330424,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2116","BECERRIL",17486,2021,12,37482,23.0908775767279,0.65302669664279,0.44475616773506,156.394451516611,0.387052676020091,41.4778975928506,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2117","PAITA",17495,2021,12,24565,24.8897104234241,0.706423980590075,0.450780528649368,287.236871052219,0.15393759942006,49.1829867856971,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2118","AMOTAPE",17513,2021,12,18925,24.139939429843,0.69682522796312,0.462387563573305,168.887164982301,0.380292637046203,28.9490579873023,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2119","ARENAL",17524,2021,12,9317,26.2734804764371,0.75770460922247,0.510309437219335,189.14069956999,0.57192113706455,45.0300467093379,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2120","COLAN",17541,2021,12,25658,16.7365220464111,0.56366095329958,0.363915210240095,163.511640006848,0.167061084323277,2.22385252069225,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2121","LA HUACA",17616,2021,12,10009,26.0552582050725,0.72414873269578,0.507064399147468,165.98104447392,0.449082377687132,32.5495335713463,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2122","TAMARINDO",17653,2021,12,15864.1408450716,20.3510540071493,0.623621084844525,0.418553293414188,156.975360515412,0.312941672304592,9,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2123","VICHAYAL",17662,2021,12,7602,24.0425933127238,0.696116486053501,0.457350077711066,298.160021114282,0.159068673564306,7.92045454545455,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2124","BOSCONIA",17665,2021,12,10457.414962938,26.4743854106248,0.71417999685293,0.483204238279845,171.275478169828,0.651089052128733,2.64238104334014,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2125","SULLANA",17867,2021,12,9557,27.2365152446296,0.75457690366452,0.503566664637062,273.924848166204,0.162265646995998,41.271652786649,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2126","IGNACIO ESCUDERO",17873,2021,12,35135,17.4911502402765,0.470134350903037,0.322556722998724,169.265758745864,0.431842557156552,0.5,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2127","LANCONES",17877,2021,12,15830.8169014085,25.4251107375566,0.730482495002174,0.510083413315526,192.529404655916,0.509720025107075,4.37209302325581,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2128","MARCAVELICA",18001,2021,12,176651.802816899,24.2417978558614,0.572643316008138,0.398568961789959,210.054401671686,0.348033164886295,23.1773054428718,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2129","MIGUEL CHECA",180101,2021,12,57035.2957746557,42.784433556764,0.0696272532992047,0.0512200582260849,31.5420093891469,0.440602477837334,41.2918335902343,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2130","QUERECOTILLO",180102,2021,12,5492.11267605641,28.1874191054684,0.140144186569225,0.0873466308429659,44.114063036667,0.183657697077825,66.7064734349622,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2131","PARIÑAS",180104,2021,12,5861,35.9151425755538,0.126982017933874,0.0864295566953142,26.4941152636299,1.43005693468032,4,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2132","EL ALTO",180105,2021,12,3832.43661971826,28.8825672560041,0.152315279741755,0.085884474565607,41.6862988967651,0.124169378182937,44.0077993159391,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2133","LA BREA",180106,2021,12,4827.92957746467,30.7018378497537,0.133475698283204,0.0823948043851902,32.6894934343748,0.876446128322375,17.0492597778455,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2134","LOBITOS",180201,2021,12,4644.07042253521,31.6388720692807,0.166620549233454,0.0903524335629329,43.0680717420406,0.208601890677168,29.2661856410591,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2135","LOS ORGANOS",180202,2021,12,2658.74647887344,28.1881476472227,0.14138987907347,0.0848332754185281,42.3759634588007,0.109262452144397,23.1429255708166,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2136","MANCORA",180203,2021,12,946.859154929632,28.8141307748039,0.164715741910981,0.0918934109360358,47.3840407132476,0.169939338732484,48.2,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2137","SECHURA",180204,2021,12,5129.45070422529,26.0999613356179,0.194696211418769,0.115199640490076,52.5068719629785,0.136440717901255,57.9114208324264,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2138","BELLAVISTA DE LA UNION",180205,2021,12,2206.53521126761,40.8657665230421,0.0703219281183816,0.0454810881955292,33.8709340538157,0.162655447863833,41.2040538450966,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2139","BERNAL",180206,2021,12,2363.80281690141,27.1206576379233,0.15627443891058,0.0931367463185593,41.2623207925761,0.112677282581059,19.8288695861986,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2140","CRISTO NOS VALGA",180207,2021,12,1226.66197183092,30.5907899442482,0.135616293797057,0.0742905649054991,53.7321364562204,0.110675760413786,26.3453183726769,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2141","VICE",180208,2021,12,2130.28169014085,31.0118891215022,0.161017432396466,0.0887411162387303,37.1090487961159,0.153529726171652,39.1330032501321,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2142","RINCONADA LLICUAR",180209,2021,12,1669.8450704225,35.2280066247823,0.120749996031137,0.0684638503257141,45.7276943101573,0.136956797296103,25.7235228142636,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2143","CHIMICHAGUA",180210,2021,12,3438.84507042254,29.7061858749699,0.167636602782094,0.0961405475035338,49.3388795609608,0.11356048724597,22.9238261669349,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2144","CHIRIGUANA",180211,2021,12,2879.71830985908,26.6217092832164,0.180954073169211,0.102315426018874,42.7086946612859,0.125442146697336,9.27800921822372,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2145","CURUMANI",18029,2021,12,5961.29324538518,28.9323216044759,0.671082176502332,0.478892060313287,288.149465495716,0.191531459663826,10.2589391380663,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2146","EL COPEY",180301,2021,12,62011.3802816922,38.9579274253245,0.104334258324791,0.0665284069322291,19.4895794252434,1.84861003627396,52.0847820582384,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2147","EL PASO",180302,2021,12,347.281690140809,42.3300593545355,0.0723749949356054,0.0498634266202147,28.6824470648339,0.237467332867382,45.9666666666667,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2148","GONZALEZ",180303,2021,12,2513.14084507042,35.9430902246159,0.0941644913783596,0.0583285674788185,23.1584447016294,0.80227493533769,87.4031173704216,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2149","LA GLORIA",18094,2021,12,11620.0845070404,25.3091855482642,0.585521843622902,0.417139911200604,261.289158633497,0.181604692291957,13.8112959953006,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2150","LA JAGUA DE IBIRICO",18150,2021,12,36173.3380281676,28.1463944576994,0.698373084242318,0.471759204272333,247.411640276314,0.0173782950360705,59.0097199583826,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2151","MANAURE",18205,2021,12,8678,27.2470776732715,0.66280765520289,0.472574662744082,264.183082005477,0.178796407526284,43.4287262988763,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2152","PAILITAS",18247,2021,12,40329.5352112705,26.5208478110449,0.606958405446507,0.421040051205559,206.474799229927,0.188570525117698,15.4303489126637,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2153","PELAYA",18256,2021,12,20217,27.5313630659645,0.671618303546163,0.469689229569175,252.605177264175,0.231961698194193,42.2086008979193,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2154","PUEBLO BELLO",18410,2021,12,19827,28.4927708359501,0.681446073395351,0.475105734331401,266.793907280271,0.161394757617726,41.6965365820734,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2155","RIO DE ORO",18460,2021,12,9584,28.666951554038,0.675651663335672,0.469181696126587,282.873536493982,0.130123245238213,50.0396321768016,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2156","LA PAZ",18479,2021,12,1986,27.7579134794747,0.671852262844127,0.464826643632833,276.003828928308,0.17560530454756,16.4485235284704,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2157","SAN ALBERTO",18592,2021,12,35424.2112676056,26.8362589244429,0.645291201551418,0.448062493230774,173.947896772548,0.0726526312193585,47.1648953387162,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2158","SAN DIEGO",18610,2021,12,7904.40677966083,24.2397140199299,0.490277579781743,0.345976918878445,269.199385872505,0.153969930990804,18.7226666666667,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2159","SAN MARTIN",18753,2021,12,118073.816901401,27.3378632349768,0.697931788224481,0.450902080263686,187.552263090904,0.0497295108429361,47.0884737838997,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2160","TAMALAMEQUE",18756,2021,12,56398.7168152702,27.248298118538,0.708411353642822,0.454434966217269,269.586192345706,0.0878133558625776,74.2205220367096,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2161","Açailândia",18785,2021,12,8428,27.7378611851605,0.66512859609007,0.464306452184493,288.222445621727,0.166527052057364,55.7832382730229,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2162","Afonso Cunha",18860,2021,12,8845,29.6535125159382,0.670202325054997,0.472149631248937,288.908920750827,0.119727349102379,20.0724994465802,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2163","Água Doce do Maranhão",19001,2021,12,326921.172886573,23.7399214995695,0.666462566037624,0.424388899391681,195.463212532578,2.95236655626697,29.6705882352941,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2164","Alcântara",190101,2021,12,24419,17.3317381005899,0.286158702309357,0.191048649196885,95.684388783022,6.74536110781064,35.912165225092,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2165","Aldeias Altas",190102,2021,12,5742.73239436619,14.2122166502829,0.312146213143787,0.214609474228765,109.945671938345,0.133401846046808,71.4406396285309,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
